Id,PredictedSalary
72692200,23181.6509
72692216,24743.58875
72692219,25104.36901
72692226,38731.0848
72692228,30509.77297
72692234,30509.77297
72692263,28802.68704
72692269,19685.26195
72692308,41626.6588
72692322,41626.6588
72692466,30509.77297
72692481,30692.53232
72692544,29491.33564
72692546,40384.17769
72692550,30692.53232
72692551,30692.53232
72692576,40076.79383
72692694,25287.12836
72692697,25287.12836
72692699,40384.17769
72692700,29030.39636
72692719,32213.2071
72692728,29030.39636
72692729,29030.39636
72692734,29030.39636
72692749,26798.59546
72692750,23737.2634
72692829,29030.39636
72692955,24789.14955
72692995,27052.99462
72693098,31337.246
72693105,16446.73936
72693108,40384.17769
72693121,40384.17769
72693163,41093.24325
72693184,32198.21647
72693265,32999.32089
72693308,32999.32089
72693379,29213.15571
72693382,43787.7491
72693415,27284.63053
72693440,40384.17769
72693641,45654.88662
72693647,45654.88662
72693692,42902.4947
72693708,42420.64349
72693742,30244.54144
72693756,35030.75033
72693781,45308.71792
72693783,45308.71792
72693799,45654.88662
72693814,37829.0117
72693862,40076.79383
72693877,34445.70457
72693889,37829.0117
72693898,34445.70457
72693922,40558.64504
72693924,34445.70457
72693948,40558.64504
72693963,40558.64504
72693971,28328.35381
72693996,40558.64504
72693998,37829.0117
72694002,32445.58456
72694003,34445.70457
72694004,34445.70457
72694052,45654.88662
72694053,45654.88662
72694059,34794.37285
72694075,35064.17588
72694076,49951.19855
72694083,30365.00983
72694088,40076.79383
72694089,49951.19855
72694090,39017.07207
72694093,49951.19855
72694094,41801.74564
72694095,43147.33357
72694097,35535.53289
72694098,33581.84955
72694099,32362.49636
72694101,44422.16148
72694104,53470.58718
72694105,6401.367084
72694106,53470.58718
72694108,32271.45035
72694109,33342.29349
72694110,46666.7222
72694117,49174.27525
72694120,24101.35513
72694123,53470.58718
72694125,30959.78029
72694126,39017.07207
72694131,37551.36365
72694132,27331.17455
72694137,27331.17455
72694140,32271.45035
72694144,27634.42696
72694145,34701.05072
72694152,19926.997
72694154,46378.34673
72694165,35568.16307
72694166,43322.49343
72694168,27641.63226
72694169,30033.25854
72694173,6771.766943
72694174,35045.83467
72694181,43277.95927
72694182,39092.09421
72694183,31954.95989
72694185,35294.81332
72694187,27615.17882
72694189,33954.78991
72694190,30515.16815
72694194,35514.27754
72694197,37247.60177
72694198,32614.04482
72694201,41121.04568
72694203,37226.30281
72694206,39307.05231
72694211,21907.681
72694212,27591.4805
72694213,32016.14426
72694215,34310.60961
72694225,37025.96452
72694229,36757.85993
72694237,53470.58718
72694238,32271.45035
72694240,49951.19855
72694245,27615.17882
72694246,34720.76014
72694247,33180.31447
72694248,49951.19855
72694250,33455.06119
72694252,34449.78226
72694253,31954.95989
72694259,46536.34639
72694263,35449.50396
72694266,35449.50396
72694268,35591.3048
72694270,46666.7222
72694272,38406.13557
72694276,42571.85178
72694277,4527.206216
72694281,24862.8615
72694284,43147.33357
72694285,29142.66736
72694287,46110.91728
72694288,32016.14426
72694292,32271.45035
72694295,29968.64637
72694296,37236.14788
72694297,30174.0357
72694300,35535.53289
72694301,31441.67554
72694304,38355.24542
72694307,35759.39915
72694309,6513.519733
72694314,44422.16148
72694315,32873.85061
72694316,17645.82728
72694324,28529.19262
72694328,33342.29349
72694330,39092.09421
72694334,34436.54711
72694336,49951.19855
72694338,49951.19855
72694341,33455.06119
72694343,31954.95989
72694347,35999.37228
72694349,33342.29349
72694356,23640.36661
72694360,49951.19855
72694362,39280.95555
72694364,33137.53375
72694365,49951.19855
72694370,35449.50396
72694372,37098.54586
72694374,40076.79383
72694375,35449.50396
72694397,28647.82605
72694411,35568.16307
72694414,44088.0767
72694438,34583.03115
72694441,33757.05213
72694448,40425.46211
72694449,25902.91017
72694455,32868.24451
72694463,45940.03212
72694465,37226.30281
72694478,28864.52075
72694488,32529.69756
72694492,33342.29349
72694494,30033.25854
72694498,35580.88157
72694504,31954.95989
72694507,-2064.957021
72694511,35037.25061
72694517,28387.39178
72694524,29535.97749
72694527,32218.84337
72694529,30878.66924
72694544,26467.63146
72694547,34720.76014
72694548,24763.81674
72694553,35568.16307
72694560,33954.78991
72694562,37057.46553
72694564,29535.97749
72694576,30530.00096
72694588,34974.29723
72694593,31905.82341
72694599,35449.50396
72694612,36569.34467
72694613,27479.32785
72694618,28430.18761
72694634,40404.40567
72694643,35449.50396
72694649,28659.28851
72694665,40886.37457
72694669,31023.02532
72694681,35514.27754
72694686,23631.61595
72694689,35449.50396
72694693,24579.93582
72694695,53470.58718
72694702,38181.31457
72694708,30112.30557
72694721,39231.63454
72694736,34310.60961
72694745,26770.17723
72694746,23392.77789
72694747,25924.50613
72694759,40818.92305
72694761,49951.19855
72694769,53470.58718
72694771,43944.85074
72694772,23019.11953
72694795,6513.519733
72694799,11250.18851
72694803,39280.95555
72694805,26770.17723
72694832,33346.15618
72694833,24189.6859
72694834,31344.02339
72694843,27331.17455
72694844,40076.79383
72694849,38355.24542
72694856,43147.33357
72694885,47622.78802
72694922,49951.19855
72694962,31561.53916
72695022,28322.91654
72695023,31023.02532
72695033,29968.64637
72695034,35580.88157
72695044,44422.16148
72695046,43109.72559
72695049,49951.19855
72695059,6513.519733
72695064,22658.09929
72695068,28130.37673
72695070,37829.99824
72695075,1901.261749
72695080,34686.37701
72695084,37829.99824
72695095,40425.46211
72695103,53470.58718
72695107,30902.01956
72695116,21459.75512
72695120,33342.29349
72695121,35970.6211
72695129,25924.50613
72695131,25863.58275
72695172,35535.53289
72695176,40404.40567
72695188,25971.66174
72695197,26392.94901
72695215,43147.33357
72695257,34079.05018
72695266,40425.46211
72695270,37247.60177
72695284,53470.58718
72695286,32016.14426
72695289,49951.19855
72695293,40560.67584
72695320,18846.02779
72695338,31355.97997
72695347,29956.91377
72695353,31284.92929
72695357,43147.33357
72695362,35741.12507
72695365,29368.41323
72695367,41272.9895
72695371,42571.85178
72695372,26590.08784
72695381,44422.16148
72695385,37100.34405
72695393,34530.88804
72695395,37062.49158
72695397,37025.96452
72695400,39280.95555
72695408,26770.17723
72695419,36383.8164
72695421,26770.17723
72695430,28130.37673
72695450,36569.34467
72695455,33342.29349
72695458,40425.46211
72695475,40560.67584
72695535,40501.53561
72695544,37744.86601
72695545,41093.24325
72695549,40501.53561
72695550,39826.69335
72695553,34625.06521
72695555,51318.30416
72695556,33912.36132
72695558,51318.30416
72695563,26818.96493
72695564,7880.625347
72695568,36816.60958
72695569,46549.79211
72695570,51318.30416
72695573,47021.99223
72695608,54837.69279
72695611,43403.51503
72695612,37762.18142
72695613,33580.31271
72695637,54837.69279
72695645,24926.3481
72695648,45687.2149
72695664,26247.09336
72695665,26247.09336
72695673,24743.58875
72695677,40384.17769
72695680,33322.0655
72695681,24102.60279
72695688,51501.06351
72695695,40384.17769
72695712,36816.60958
72695729,51501.06351
72695739,54837.69279
72695746,24926.3481
72695760,30903.0831
72695762,25986.91411
72695764,40384.17769
72695766,31335.75199
72695767,33322.0655
72695769,40384.17769
72695773,29567.40913
72695788,40384.17769
72695792,33322.0655
72695830,42384.0077
72695831,38041.13725
72695847,40384.17769
72695854,41027.62293
72695856,29567.40913
72695863,36087.86576
72695864,54837.69279
72695865,28538.11962
72695866,28709.80752
72695868,41443.89945
72695871,29567.40913
72695892,33322.0655
72695895,31823.32656
72695896,33899.6724
72695897,33933.01802
72695898,40910.4839
72695899,47021.99223
72695902,43403.51503
72695911,21835.29676
72695912,29152.94071
72695916,44256.19198
72695917,35196.01079
72695920,33504.82485
72695928,29567.40913
72695929,29567.40913
72695933,30038.55186
72695937,40926.00813
72695945,36038.49549
72695947,36500.50919
72695949,38041.13725
72695950,28538.11962
72695951,25104.36901
72695953,21536.8009
72695956,29986.71553
72695971,31456.70352
72695973,25104.36901
72695978,33209.91286
72695985,30509.77297
72695989,19494.43533
72695993,29567.40913
72695996,33829.0657
72695999,31724.38636
72696007,23514.41895
72696008,27272.69698
72696009,35963.87524
72696015,29175.5909
72696016,28836.37519
72696017,32245.77485
72696022,17084.25135
72696023,22956.1236
72696025,17436.88066
72696027,22449.1234
72696038,19417.97108
72696043,22449.1234
72696047,23652.48672
72696051,31518.51134
72696068,41443.89945
72696069,30509.77297
72696083,24911.83179
72696162,7254.750593
72696163,12822.84894
72696166,-6981.875748
72696179,8465.809508
72696184,16754.06387
72696186,29393.69088
72696190,6180.0142
72696192,21047.311
72696194,19067.52619
72696209,18966.56461
72696211,6221.274043
72696223,-6981.875748
72696249,18534.58655
72696251,14679.54188
72696257,21527.3005
72696263,-6981.875748
72696266,29393.69088
72696277,10495.79379
72696278,10495.79379
72696284,6221.274043
72696289,29393.69088
72696295,-6981.875748
72696296,18534.58655
72696311,18459.56441
72696316,-6981.875748
72696323,-6981.875748
72696341,23273.9672
72696344,31183.47912
72696345,-6981.875748
72696346,-6981.875748
72696373,-6981.875748
72696391,-6981.875748
72696399,19424.42383
72696404,-6981.875748
72696407,29393.69088
72696417,9068.203217
72696426,15201.89149
72696448,27065.28036
72696458,29393.69088
72696465,-6981.875748
72696470,-6981.875748
72696480,12822.84894
72696493,-6981.875748
72696499,8834.39744
72696501,29393.69088
72696505,29393.69088
72696506,-6981.875748
72696519,29393.69088
72696526,-6981.875748
72696541,29393.69088
72696553,17194.14177
72696558,-6981.875748
72696559,29393.69088
72696560,-6981.875748
72696582,6732.896098
72696587,-6981.875748
72696591,14035.55825
72696601,-6981.875748
72696622,-6981.875748
72696625,-6981.875748
72696629,-6981.875748
72696872,33322.0655
72696880,41927.78146
72696883,33829.0657
72696885,41927.78146
72696887,44256.19198
72696891,37059.60456
72696892,47775.58061
72696896,42507.03221
72696908,36341.40284
72696914,34709.3991
72696915,44438.95133
72696926,47775.58061
72696931,38625.10272
72696935,33322.0655
72696936,43910.02328
72696939,41927.78146
72696945,36524.16219
72696947,38067.06652
72696951,38332.11068
72696953,33322.0655
72696954,44256.19198
72696955,36151.86984
72696956,40479.64779
72696957,41408.37385
72696958,41927.78146
72696959,44256.19198
72696961,33322.0655
72696962,44256.19198
72696971,44256.19198
72696977,33322.0655
72696981,33729.60197
72696982,35321.89552
72696985,36106.73907
72696987,37936.45028
72696995,31712.87982
72696997,27586.32641
72696998,27586.32641
72697010,29896.29823
72697017,34709.3991
72697019,30979.02507
72697020,33322.0655
72697025,33729.60197
72697027,29741.14504
72697030,7880.625347
72697033,40841.33982
72697041,31871.61715
72697051,39487.67993
72697057,40479.64779
72697060,33729.60197
72697065,26354.72009
72697066,33729.60197
72697067,30979.02507
72697068,38332.11068
72697071,44256.19198
72697074,34709.3991
72697076,34289.17288
72697078,32475.61782
72697081,31161.90441
72697085,29754.49739
72697086,34504.63937
72697093,31161.90441
72697103,33638.55597
72697105,39936.50237
72697109,33848.37172
72697110,29741.14504
72697115,31712.87982
72697119,33585.94898
72697125,40415.91071
72697128,30367.23983
72697129,37884.30717
72697130,37936.45028
72697131,47775.58061
72697132,39487.67993
72697134,36341.40284
72697140,32507.75195
72697146,40479.64779
72697147,33322.0655
72697148,39487.67993
72697149,34709.3991
72697158,40415.91071
72697161,44256.19198
72697168,34709.3991
72697169,35577.98293
72697170,37999.36336
72697171,41911.94398
72697173,34709.3991
72697180,34289.17288
72697181,32985.38318
72697182,33322.0655
72697189,41927.78146
72697191,31392.54694
72697195,33729.60197
72697203,33322.0655
72697204,28754.7757
72697206,33322.0655
72697209,32507.75195
72697212,29754.49739
72697215,26354.72009
72697216,33504.82485
72697220,28958.58611
72697230,44738.04319
72697232,31732.11544
72697233,33322.0655
72697235,33322.0655
72697238,40415.91071
72697239,7880.625347
72697240,24509.23079
72697241,33310.3329
72697243,39487.67993
72697244,22899.20823
72697248,29754.49739
72697249,31143.27854
72697250,32444.67293
72697251,26447.55474
72697252,31143.27854
72697257,39487.67993
72697260,29542.04297
72697263,32067.14537
72697269,39487.67993
72697276,33072.23515
72697281,32711.129
72697282,42008.40985
72697286,33322.0655
72697287,7880.625347
72697289,32759.54055
72697292,32239.40222
72697293,31799.32431
72697295,37936.45028
72697297,40662.40714
72697300,29930.55141
72697304,35321.89552
72697307,33322.0655
72697320,33585.94898
72697334,31086.07551
72697335,24491.83818
72697363,38393.07013
72697506,33504.82485
72698847,33322.0655
72698897,40764.54566
72698996,43859.46177
72699000,36227.15454
72699052,33684.61232
72699102,45409.32673
72699161,26555.55916
72701423,32439.45689
72701424,35518.05329
72701529,27388.24352
72701530,27388.24352
72701531,27388.24352
72701721,33817.87464
72701722,39619.02688
72701904,33322.0655
72701908,33322.0655
72701909,31541.14131
72701919,31871.61715
72701954,34471.93223
72701972,34533.0299
72701976,44438.95133
72701978,31552.5952
72702121,32015.69044
72702122,32015.69044
72702123,38429.59719
72702124,29566.28168
72702126,29566.28168
72702145,36038.49549
72702146,36038.49549
72702148,36038.49549
72702149,36038.49549
72702150,36038.49549
72702153,36038.49549
72702158,36038.49549
72702183,28784.69242
72702186,23323.44482
72702193,39557.88412
72702194,39557.88412
72702196,39557.88412
72702211,27228.4593
72702235,22944.20792
72702254,23115.62164
72702272,21536.8009
72702273,21536.8009
72702276,25630.67523
72702277,25630.67523
72702286,27889.04258
72702288,27889.04258
72702295,31269.98343
72702297,31269.98343
72702311,25611.36921
72702315,21825.28441
72702322,29197.02253
72702324,29197.02253
72702327,20764.58794
72702331,27809.61563
72702334,13377.7007
72702340,23809.74266
72702348,36614.17197
72702349,31980.0436
72702351,47021.99223
72702352,50541.38086
72702353,50541.38086
72702355,35275.44551
72702359,47021.99223
72702360,36087.86576
72702363,40702.25053
72702367,47021.99223
72702368,43789.89943
72702373,47021.99223
72702374,47204.75158
72702375,30722.99371
72702379,26401.95081
72702382,5251.092164
72702384,29632.3804
72702387,28349.61188
72702552,27092.77903
72702553,32966.4106
72702554,35401.17553
72702555,37287.41489
72702556,32966.4106
72702557,40881.19974
72702558,29947.07326
72702560,29947.07326
72702561,32884.41708
72702562,29947.07326
72702569,4688.392453
72702572,41063.95909
72702577,29947.07326
72702578,33432.74981
72702580,27958.32589
72702586,41063.95909
72702587,30129.83261
72702593,30129.83261
72702594,30129.83261
72702596,29947.07326
72702599,40881.19974
72702604,31811.21884
72702721,-154.3117958
72702785,41443.89945
72702786,41443.89945
72702787,30509.77297
72702792,41443.89945
72702793,30509.77297
72702798,37124.20984
72702804,41443.89945
72702812,30509.77297
72702814,41443.89945
72702822,41443.89945
72702823,30509.77297
72702824,17446.28574
72702825,31694.95996
72702831,35812.81018
72702839,30509.77297
72702840,29695.45942
72702843,41443.89945
72702851,30509.77297
72702868,33294.44654
72702870,30509.77297
72702880,29245.77567
72702883,30509.77297
72702890,30739.65706
72702898,30509.77297
72702924,31036.07919
72702927,30509.77297
72702933,30509.77297
72702935,32633.86326
72702939,30509.77297
72702943,27230.68837
72702947,41443.89945
72702954,34713.53008
72702956,31694.95996
72702961,41443.89945
72702962,30509.77297
72702963,30692.53232
72702968,29898.83647
72702969,31897.10657
72702975,34785.18584
72703178,38873.56782
72703179,43581.33962
72703185,43581.33962
72703190,39804.79543
72703191,43581.33962
72703192,28307.43208
72703193,38812.82757
72703199,45248.56436
72703235,43581.33962
72703346,41945.35786
72703348,41945.35786
72703349,44354.3118
72703353,16503.91771
72703357,52879.48434
72703360,47248.39508
72703361,52879.48434
72703367,26524.23338
72703369,42269.87846
72703370,22110.64621
72703372,21549.51234
72703373,32638.7517
72703374,31335.75199
72703379,31518.51134
72703380,26951.22153
72703385,42452.63781
72703387,42269.87846
72703405,4505.633103
72703407,29286.05452
72703410,40781.4995
72703415,4223.173517
72703423,22381.50821
72703429,29142.66736
72703432,29947.07326
72703435,26665.75959
72703444,29156.05408
72703454,22381.50821
72703459,22381.50821
72703748,39219.17271
72705197,21277.46354
72705199,34284.16034
72705200,33707.69422
72705201,34284.16034
72705202,34284.16034
72705203,25105.33355
72705204,25105.33355
72705205,27947.73307
72705207,27947.73307
72705208,27947.73307
72705209,27947.73307
72705211,27947.73307
72705212,27947.73307
72705213,27947.73307
72705216,34284.16034
72705235,3588.956207
